"","AGE","WORKCLASS","FNLWGT","EDUCATION","EDUCATIONNUM","MARITALSTATUS","OCCUPATION","RELATIONSHIP","RACE","SEX","CAPITALGAIN","CAPITALLOSS","HOURSPERWEEK","NATIVECOUNTRY","ABOVE50K"
"15651",68," Self-emp-not-inc",198554," Some-college",10," Divorced"," Transport-moving"," Not-in-family"," White"," Female",0,0,20," United-States",0
"20915",23," Private",154978," HS-grad",9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," Guatemala",0
"19716",52," Private",404453," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States",0
"22105",30," Private",207668," Some-college",10," Never-married"," Sales"," Own-child"," White"," Male",0,0,30," United-States",0
"30810",46," Private",97883," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States",0
"5235",42," Self-emp-inc",204033," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," ?",0
"8658",17," Private",294485," 10th",6," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States",0
"28373",57," Private",319122," Bachelors",13," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,40," United-States",0
"21174",43," Private",143368," HS-grad",9," Divorced"," Farming-fishing"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"10723",36," Private",210452," Bachelors",13," Divorced"," Prof-specialty"," Unmarried"," White"," Male",0,0,45," United-States",0
"7079",42," Federal-gov",25240," Assoc-voc",11," Divorced"," Prof-specialty"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,40," United-States",0
"14200",55," Private",156797," Some-college",10," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," United-States",0
"23833",27," Private",90692," Assoc-voc",11," Never-married"," Other-service"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,40," Philippines",0
"16065",44," Private",323627," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,5," United-States",0
"9949",41," Self-emp-not-inc",344329," HS-grad",9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,10," United-States",0
"13673",25," Private",209230," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,6," United-States",0
"27888",23," Private",455361," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," Guatemala",0
"20117",31," Private",120857," HS-grad",9," Married-civ-spouse"," Sales"," Wife"," White"," Female",0,0,18," United-States",0
"19344",35," Private",142874," Assoc-acdm",12," Married-spouse-absent"," Sales"," Own-child"," Black"," Female",0,0,36," United-States",0
"12493",82," ?",52921," Some-college",10," Widowed"," ?"," Not-in-family"," Amer-Indian-Eskimo"," Male",0,0,3," United-States",0
"6745",34," Self-emp-not-inc",24961," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,80," United-States",0
"29336",33," Private",323811," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,55," United-States",0
"13963",20," Private",218215," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"6164",25," Private",391192," Some-college",10," Never-married"," Sales"," Own-child"," White"," Male",0,0,24," United-States",0
"12945",21," Private",188535," HS-grad",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,44," United-States",0
"18452",70," Private",206232," 10th",6," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,50," United-States",0
"21466",21," ?",357029," Some-college",10," Married-civ-spouse"," ?"," Wife"," Black"," Female",2105,0,20," United-States",0
"17840",38," Private",279315," HS-grad",9," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States",0
"25975",35," Private",171327," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"7898",30," Private",287908," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,40," United-States",0
"1798",28," Private",429507," Assoc-acdm",12," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," United-States",0
"7070",46," Private",185673," HS-grad",9," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," United-States",0
"25480",53," Private",123092," HS-grad",9," Widowed"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," United-States",0
"30036",27," Private",401508," HS-grad",9," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States",0
"25579",59," ?",87247," 10th",6," Divorced"," ?"," Not-in-family"," White"," Female",0,0,40," England",0
"28993",18," Private",34125," 10th",6," Never-married"," Other-service"," Own-child"," White"," Female",0,0,28," United-States",0
"14220",19," Private",190817," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,40," United-States",0
"9777",36," Private",41490," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"31415",35," Private",234271," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States",0
"4027",20," Private",34706," Some-college",10," Never-married"," Exec-managerial"," Not-in-family"," Black"," Male",0,0,47," United-States",0
"11481",24," Private",205844," Bachelors",13," Never-married"," Exec-managerial"," Own-child"," Black"," Female",0,0,65," United-States",0
"19548",23," Private",214542," Some-college",10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States",0
"3532",32," ?",282622," HS-grad",9," Divorced"," ?"," Unmarried"," White"," Female",0,0,28," United-States",0
"17468",50," Local-gov",139296," 11th",7," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States",0
"2369",25," Private",122999," HS-grad",9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States",0
"734",25," Private",332702," Assoc-voc",11," Never-married"," Other-service"," Own-child"," White"," Female",0,0,15," United-States",0
"14107",17," Private",143331," 10th",6," Never-married"," Sales"," Own-child"," White"," Male",0,0,15," United-States",0
"29368",33," Federal-gov",78307," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",0
"26654",34," Private",159442," HS-grad",9," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,30," United-States",0
"12891",38," Private",64875," Some-college",10," Never-married"," Farming-fishing"," Unmarried"," White"," Male",0,0,60," United-States",0
"25135",20," ?",201490," Some-college",10," Never-married"," ?"," Own-child"," White"," Male",0,0,40," United-States",0
"722",41," Private",125831," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,2051,60," United-States",0
"23014",29," Private",380560," 9th",5," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico",0
"11589",45," Private",117556," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,32," United-States",0
"15150",35," Local-gov",230754," Masters",14," Never-married"," Prof-specialty"," Own-child"," Black"," Female",0,0,40," United-States",0
"3633",25," Private",197728," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"19588",61," Private",128230," HS-grad",9," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,30," United-States",0
"24863",42," Private",245975," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"11927",43," Private",186188," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"9263",27," Private",29807," HS-grad",9," Separated"," Handlers-cleaners"," Unmarried"," White"," Female",0,0,40," Japan",0
"12264",34," Private",849857," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Nicaragua",0
"2814",24," Private",379066," Some-college",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,2205,24," United-States",0
"12811",47," Private",110243," 11th",7," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States",0
"1273",28," Private",150296," Assoc-acdm",12," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,80," United-States",0
"28441",20," Private",211049," Some-college",10," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,30," United-States",0
"3795",26," Federal-gov",95806," Some-college",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",3325,0,40," United-States",0
"18176",56," Private",102106," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States",0
"7026",21," Private",255685," Some-college",10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," Outlying-US(Guam-USVI-etc)",0
"26346",22," Private",409230," 12th",8," Never-married"," Transport-moving"," Other-relative"," White"," Male",0,0,40," United-States",0
"31401",50," Private",201882," Masters",14," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,30," United-States",0
"7420",23," Private",102729," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,15," United-States",0
"5908",25," Private",257910," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,50," United-States",0
"21120",53," Federal-gov",186087," HS-grad",9," Divorced"," Tech-support"," Unmarried"," White"," Male",0,0,40," United-States",0
"17979",18," Private",298860," 12th",8," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,20," United-States",0
"2523",46," Private",133169," Assoc-voc",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"7131",69," Self-emp-not-inc",128206," HS-grad",9," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,30," United-States",0
"26186",39," Private",219483," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",5013,0,32," United-States",0
"32321",37," Private",328466," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,72," Mexico",0
"1363",22," Private",103440," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,24," United-States",0
"20928",25," Private",176162," Bachelors",13," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States",0
"16752",64," Self-emp-not-inc",178472," 9th",5," Separated"," Transport-moving"," Not-in-family"," White"," Male",0,0,45," United-States",0
"7249",44," Private",227399," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,40," United-States",0
"10056",39," State-gov",152307," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",0
"8883",48," Private",355978," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",0
"10374",27," Self-emp-not-inc",115705," Some-college",10," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,50," United-States",0
"24269",29," Private",119429," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"4451",26," Self-emp-inc",242651," Some-college",10," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,48," United-States",0
"8946",46," Private",57914," HS-grad",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States",0
"24955",17," Private",160968," 11th",7," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,16," United-States",0
"9177",20," Private",188612," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,38," Nicaragua",0
"14374",24," Private",201179," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States",0
"28172",51," Private",103529," 11th",7," Divorced"," Other-service"," Unmarried"," Black"," Female",0,0,30," United-States",0
"30052",36," Private",297847," HS-grad",9," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,2001,40," United-States",0
"6750",54," Self-emp-inc",149650," HS-grad",9," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,40," Canada",0
"27231",59," Self-emp-not-inc",64102," 7th-8th",4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,20," United-States",0
"1933",28," Private",162551," 7th-8th",4," Married-civ-spouse"," Machine-op-inspct"," Other-relative"," Asian-Pac-Islander"," Female",0,0,48," China",0
"15975",41," Private",200671," Bachelors",13," Divorced"," Transport-moving"," Own-child"," Black"," Male",6497,0,40," United-States",0
"25118",30," Private",339773," HS-grad",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,45," United-States",0
"10102",26," Private",239043," 11th",7," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States",0
"21311",21," Private",273403," Assoc-voc",11," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,50," United-States",0
"20900",22," Private",138542," Some-college",10," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,35," United-States",0
"6868",47," Private",359766," 7th-8th",4," Divorced"," Handlers-cleaners"," Other-relative"," Black"," Male",0,0,40," United-States",0
"27928",43," Private",257780," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",0
"14929",32," Private",263908," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",0
"21540",37," Private",60313," HS-grad",9," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States",0
"4111",25," Private",186294," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,50," United-States",0
"27056",45," Private",176917," HS-grad",9," Never-married"," Handlers-cleaners"," Other-relative"," White"," Male",0,0,40," United-States",0
"27621",23," Private",229826," HS-grad",9," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States",0
"7824",33," Private",157747," Assoc-acdm",12," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States",0
